1.e-6,1.,0.
2.e-6,1.,0.,0.
3.4999992499988743e-6,0.49999924999887496,0.5000007500011249,0.,0.
4.888886777773778e-6,0.2222207777751111,0.4444452222235556,0.3333340000013334,0.,0.
6.234370945303227e-6,0.04687288280783625,0.390625804689117,0.3125006875014844,0.25000062500156234,0.,0.
7.631996207989526e-6,0.27199804799480765,0.2880007120017121,0.2400006400016801,0.20000060000180014,0.,0.,0.
9.031629580998941e-6,0.14737395369591458,0.26466122916865015,0.22685251157594208,0.19444505555745148,0.1666672500020416,0.,0.,0.
0.000010402680134078214,0.05033294292959374,0.24370873511265287,0.21324516160143522,0.18658954810701178,0.1632658979613061,0.14285771428800015,0.,0.,0.
0.000011781698837412376,0.19796444046369072,0.20022652974174618,0.1779791596702283,0.15820372949444822,0.1406255781273556,0.12500056250253122,0.,0.,0.,0.
0.000013183223344380715,0.11831986688418039,0.18816836006708146,0.16935153938504244,0.15241640923883837,0.13717479972812907,0.12345735802728383,0.11111166666944457,0.,0.,0.,0.
0.000014564095412634483,0.051278566641585234,0.17715683426880588,0.16105167790075603,0.14641063397765422,0.13310060070263943,0.12100057650270153,0.11000056000283262,0.10000055000302524,0.,0.,0.,0.
0.000015935124043791886,0.1612574739080902,0.1532288865973486,0.14045982581809108,0.12875485928964234,0.11802531200339454,0.10818989857543292,0.09917410744109112,0.09090963636690927,0.,0.,0.,0.,0.
0.000017337303001475574,0.10286623270780273,0.14593370385257726,0.13470804389491992,0.12434590142281718,0.11478085161575963,0.10595157928547218,0.09780148582492348,0.09027832639220676,0.08333387500352085,0.,0.,0.,0.,0.
0.000018723377224999535,0.05166620906024489,0.13916703250672008,0.12922653700050205,0.11999608150285669,0.11142494854065567,0.103466043340969,0.09607563506508479,0.08921311652593097,0.08284078106865092,0.07692361538838487,0.,0.,0.,0.,0.
0.00002009636721686881,0.006420526087639221,0.13290562859659963,0.12404525800123364,0.11577558291376981,0.10805722335802447,0.10085342470793833,0.09412988266300708,0.0878545798921022,0.08199763356777831,0.07653115306503219,0.0714291071468752,0.,0.,0.,0.,0.
0.000021492426824359138,0.09327268858711643,0.11917078824056043,0.11172262061460603,0.10473996695663881,0.09819373242545135,0.09205664062105004,0.0863031199312267,0.08090919698152199,0.07585239674461916,0.07111164889294236,0.06666720000426658,0.,0.,0.,0.,0.,0.
0.000022881722818694862,0.05186169836988084,0.11459669921840306,0.10785572180748165,0.1015112756518139,0.09554003519684208,0.08992004699042964,0.08463064897030918,0.07965239449936286,0.07496698086945593,0.07055718201095554,0.06640678516054976,0.0625005312545156,0.,0.,0.,0.,0.,0.
0.000024259876794029294,0.01443288904270919,0.11030961045826543,0.10418130223140497,0.0983934584666581,0.09292716431091123,0.08776455574515583,0.08288876120432054,0.07828384644047032,0.07393476244919202,0.06982729628897927,0.06594802463289835,0.06228426990074046,0.0588240588282942,0.,0.,0.,0.,0.,0.
0.000025648086844693345,0.08673666722118126,0.10069839748004422,0.09539848675591457,0.09037752121198989,0.08562081939086552,0.08111447255037607,0.07684530399400433,0.07280083054181943,0.06896922602927215,0.06533928672712895,0.06190039858142276,0.058642506177633544,0.05555608333834734,0.,0.,0.,0.,0.,0.,0.
0.000027039574259990146,0.05197360678208936,0.09740164497174199,0.09253156645773777,0.0879049941827497,0.08350975271916151,0.07933427541652267,0.0753675739623987,0.0715992094651964,0.06801926498286011,0.06461831942514801,0.06138742276080558,0.058318072464391524,0.05540219114077569,0.052632105268421,0.,0.,0.,0.,0.,0.,0.
0.000028421377718214885,0.020060139602662484,0.09428317427409282,0.08979350203131144,0.08551762584281854,0.0814453648423174,0.07756702297151638,0.07387336589380245,0.07035559900727527,0.06700534650478816,0.06381463143114263,0.06077585668994846,0.05788178695492787,0.05512553144259403,0.05250052750528937,0.050000525005512754,0.,0.,0.,0.,0.,0.,0.
0.000029804058156985068,0.0819971408718093,0.08718227264178412,0.08321944591235084,0.07943674956199367,0.07582599576023882,0.07237936885463268,0.06908940845338161,0.06594899327697003,0.06295132574380506,0.060089917256519354,0.05735857415708638,0.05475138432034594,0.05226270435692102,0.049887147397827916,0.04761957143433337,0.,0.,0.,0.,0.,0.,0.,0.
0.00003119713270806076,0.05204338591581202,0.08469408876353227,0.08101174005091219,0.07748949521737956,0.07412039314814267,0.07089777538890346,0.06781527298656205,0.06486679390206823,0.06204651097054843,0.05934885038491096,0.056768480680168265,0.05430030219670791,0.051939437001687926,0.04968121924863537,0.04752118595619892,0.04545506818782975,0.,0.,0.,0.,0.,0.,0.,0.
0.00003258165156891531,0.024229260725392016,0.082324102524388,0.07889393380592231,0.07560669042770453,0.07245641709874015,0.0694374066680128,0.06654418978520016,0.06377152499219675,0.06111438922749657,0.05856796872623033,0.05612765029937101,0.05378901297631146,0.051547819995672144,0.049400011129827004,0.0473416953292468,0.04536914367333097,0.04347878261495679,0.,0.,0.,0.,0.,0.,0.,0.
0.000033960225841183354,0.07840277453164592,0.07686421138333399,0.07378964603354207,0.07083806477355531,0.0680045481807498,0.06528437361176864,0.06267300733125435,0.06016609695544175,0.057759464198004075,0.05544909790607395,0.053231147374823234,0.05110191592946612,0.04905785476398247,0.047095557026295205,0.045211752140047454,0.04340330035350505,0.041667187506510495,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00003535450283158717,0.052089644700707795,0.0749199501584375,0.0720384160565678,0.06926771157475967,0.0666035739820355,0.0640419045006584,0.061578762000160284,0.05921035693390748,0.0569330455088838,0.0547433240797085,0.05263782375827759,0.05061330523072565,0.04866665377373988,0.04679487446255477,0.04499508756325987,0.04326452410232428,0.04160052160653133,0.04000052000676004,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00003674112064598962,0.027441936290767868,0.07305802618135918,0.07035217522112391,0.0677465422659569,0.06523741548963993,0.06282122054278749,0.06049451546104539,0.058253985761877715,0.056096439722957456,0.05401880383543178,0.05201811842558921,0.05009153343868773,0.048236304378941296,0.046449788399876485,0.04472944053949611,0.043072810094878816,0.041477537131059186,0.03994134911920599,0.03846205769931761,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00003812083318577709,0.004308136295125955,0.07127502876676163,0.06872949337497002,0.06627487118878786,0.06390791526418153,0.06162549462097134,0.059424590101206425,0.05730229037546209,0.055255788091767635,0.053282376162077046,0.05137944418136492,0.049544474974614935,0.04777504126713294,0.04606880247377627,0.044423501602858184,0.04283696227062478,0.04130708582236364,0.03983184855632816,0.03840929904680962,0.03703755556281504,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00003951174446506981,0.05212174581348165,0.0671685353243894,0.06485238099081303,0.06261609516621161,0.06045692372551293,0.05837220751480256,0.0563593790764141,0.054415959486942424,0.052539555304297235,0.05072785562002912,0.04897862921330293,0.04728972180300934,0.04565905339463538,0.044084615718620455,0.04256446975704816,0.04109674335562456,0.0396796289180045,0.03831138117962434,0.03699031505829841,0.035714803578937776,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00004090003313926192,0.029993372959188667,0.06566720640177376,0.06347830111624167,0.06136236039821628,0.05931695206018173,0.057339724988714424,0.05542840644197547,0.053580799437284846,0.051794780225781316,0.05006829585125763,0.04839936179037367,0.0467860596715257,0.04522653506975717,0.043718995375173486,0.04226170773240993,0.04085299704878348,0.03949124406884512,0.03817488351310918,0.03690240227882957,0.03567233770074931,0.034483275869827516,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00004228200526681109,0.00908885470505168,0.06422325835061875,0.062151541521939635,0.0601466552708403,0.05820644373990061,0.05632882061653059,0.054511766889557785,0.05275332867817727,0.05105161513094379,0.04940479639253451,0.04781110163610359,0.04626881715910761,0.04477628454056061,0.04333189885773003,0.04193410696036034,0.040581405800568855,0.03927234081661652,0.03800550436881355,0.036779534225883745,0.03559311210015389,0.03444496222999801,0.03333385000800827,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.000043668894291122996,0.052144817430640915,0.06087079294477238,0.05896858243130547,0.057125816917784907,0.055340638719168576,0.053611248203972395,0.051935901980067936,0.050312911137175315,0.048740639544277965,0.047217502200247376,0.04574196363600729,0.044312536366633515,0.04292777939182743,0.0415862967432462,0.04028673607723527,0.039027787311533044,0.03780818130458442,0.036626688576121655,0.03548211806773115,0.03437331594215163,0.03329916442009565,0.032258580653419536,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00004505854447567688,0.032068618518346796,0.05963460206915078,0.05782749430516503,0.056075148258702405,0.054375904457226315,0.05272815371605085,0.051130335614444716,0.0495809370179073,0.04807849064523461,0.04662157367899905,0.04520880641814298,0.04383885097140152,0.04251040999031688,0.04122222544065039,0.03997307741102293,0.03876178295765842,0.03758719498413545,0.03644820115508585,0.03534372284281404,0.03427271410583402,0.03323416069836482,0.0322270791098368,0.03125051563350808,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.000046442376883865066,0.01300224063882789,0.05844142778565432,0.056722563313365816,0.05505425451266828,0.05343501442751014,0.051863399836563066,0.05033800996688551,0.04885748524541924,0.047420506087209977,0.04602579171926413,0.04467209903900549,0.043358221506300386,0.042082988068075214,0.040845262114563005,0.039643940466246114,0.038477952390599875,0.037346258647752054,0.03624785056421197,0.03518174913384806,0.034147004145299885,0.0331426933350624,0.03216792156547501,0.031221820026889262,0.030303545463303102,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.000047825976050071106,0.05216185971703377,0.05565283581201246,0.05406275632920814,0.05251810846111007,0.05101759413951617,0.04955995238452008,0.04814395824482318,0.04676842176833175,0.04543218700216093,0.04413413102121195,0.04287316298450653,0.04164822321848131,0.0404582823264746,0.03930234032365784,0.038179425796683944,0.03708859508734446,0.03602893149955184,0.03499954452898096,0.033999569114720164,0.033028164912304016,0.03208451558751655,0.031167828130373578,0.030277332188703644,0.029412279420772194,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.00004921675695513104,0.03378956240877935,0.05461727350422855,0.053100128246053965,0.05162512664923357,0.050191098036021044,0.048796904248066805,0.04744143874308185,0.046123625716603396,0.044842419248147046,0.04359680247108444,0.042385786765576694,0.04120841097392801,0.040063740637733485,0.038950867256221475,0.03786890756519456,0.0368170028360009,0.03579431819397934,0.034800041955837954,0.03383338498543747,0.032893580067470375,0.03197988129853864,0.031091563495145275,0.03022792161813165,0.029388270213103827,0.028571942866400257,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.000050602147415267724,0.016264655463892542,0.053614785179448225,0.05216573787584784,0.050755854717841976,0.0493840771959555,0.048049375409594974,0.046750747293817285,0.045487217867002834,0.04425783849886271,0.043061686198224654,0.04189786292007261,0.04076549489131494,0.0396637319547741,0.03859174693090655,0.03754873499677546,0.03653391308180684,0.0355465192798771,0.03458581227729045,0.033651070796217084,0.03274159305317414,0.03185669623214079,0.03099571597191507,0.03015800586732697,0.029342936983930753,0.028549897385814784,0.02777829167617383,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
